,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,True,True,0.4069041609764099,0.4069042206,61.811339378356934,59.88220500946045,1.9291343688964844,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.83,1.90,7%,0:59.42,0,0,0,0,157932,0,0,64457,58692,481,0,0,0,0,0,0,4096,0,0,169.1390000000,196.7900000000,196.6760000000,6.9040000000,5.0080000000,5.4920000000,6.5060000000,4.8420000000,4.9000000000,7.7960000000,5.8130000000,15.2330000000,7.3220000000,4.8640000000,47.6500000000,41187.6490000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,58509.5110000000,0.0980000000,0.1220000000,198.8390000000,40.3720000000,16612.9010000000,16610.6100000000,0.0020000000,41896.6080000000,19986919,19986398,10523,10532,19437202,19437193,19437193,19437193,0,0,549717,549205,0.4069042206,0.4069042206
1,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Artieas_Shanks/Artieas_Shanks_0001.jpg,False,False,0.8871219009160995,0.8871219158,62.9256694316864,60.991580963134766,1.9340884685516357,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.85,1.84,7%,1:00.55,0,0,0,0,157824,0,0,64460,58486,495,0,0,0,0,0,0,4096,0,0,167.9370000000,196.7820000000,196.4210000000,6.6070000000,5.0940000000,5.1030000000,6.9730000000,5.1940000000,5.4020000000,7.9790000000,5.7280000000,14.8790000000,6.9830000000,4.8950000000,47.2370000000,43721.7820000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,59652.4050000000,0.0620000000,0.0760000000,201.3050000000,43.2500000000,15218.1110000000,15214.2620000000,0.0020000000,44434.2900000000,19986919,19986398,10523,10532,19437202,19437193,19437184,19437193,0,0,549717,549205,0.8871219158,0.8871219158
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0002.jpg,True,True,0.48562902212142944,0.4856289625,64.74133133888245,62.81974935531616,1.9215819835662842,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.95,1.78,7%,1:02.37,0,0,0,0,157716,0,0,64455,58843,487,0,0,0,0,0,0,4096,0,0,170.2460000000,198.8120000000,200.6800000000,7.2710000000,4.9950000000,5.0080000000,6.8400000000,5.0360000000,5.7930000000,8.2250000000,6.1340000000,14.8110000000,6.8350000000,4.9510000000,47.0580000000,44961.9720000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,61414.3620000000,0.0560000000,0.0740000000,219.6720000000,39.6010000000,15736.1050000000,15733.6510000000,0.0020000000,45678.2550000000,19986910,19986398,10532,10523,19437193,19437193,19437184,19437193,0,0,549717,549205,0.4856289625,0.4856289625
1,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,True,True,0.4750053286552429,0.4750052691,65.10819435119629,63.19140148162842,1.916792869567871,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.89,1.83,7%,1:02.76,0,0,0,0,157760,0,0,64456,58742,302,0,0,0,0,0,0,4096,0,0,171.7220000000,200.0220000000,199.8560000000,7.0320000000,4.9180000000,5.5990000000,6.7910000000,4.8990000000,5.6570000000,7.8040000000,6.1470000000,15.0590000000,7.1190000000,5.0750000000,51.2110000000,45302.7230000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,61848.3060000000,0.0940000000,0.1190000000,210.8520000000,50.1440000000,15810.2140000000,15807.8770000000,0.0010000000,46038.0880000000,19986910,19986398,10532,10523,19437193,19437193,19437185,19437193,0,0,549717,549205,0.4750052691,0.4750052691
2,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,False,True,0.6170364320278168,0.6170363426,66.74768304824829,64.83252143859863,1.9151616096496582,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.94,1.79,7%,1:04.41,0,0,0,0,157896,0,0,64460,58159,388,0,0,0,0,0,0,4096,0,0,169.7890000000,201.8220000000,199.9140000000,7.2210000000,4.9400000000,4.9800000000,7.0420000000,4.8320000000,5.2180000000,7.7990000000,6.0300000000,14.9510000000,7.7650000000,4.9400000000,49.4190000000,46968.7980000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,63494.7180000000,0.0650000000,0.0780000000,243.9510000000,27.0510000000,15796.1420000000,15794.0030000000,0.0140000000,47698.5720000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.6170363426,0.6170363426
3,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg,True,True,0.5916658043861389,0.5916658044,65.8064649105072,63.88629627227783,1.9201686382293701,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.87,1.90,7%,1:03.25,0,0,0,0,157712,0,0,64454,58612,484,0,0,0,0,0,0,4096,0,0,170.2490000000,201.2100000000,201.6940000000,6.5990000000,4.8980000000,4.9050000000,7.3830000000,4.8730000000,5.1230000000,7.4350000000,5.8800000000,14.2650000000,6.9240000000,4.9280000000,47.3850000000,46156.8050000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,62346.9600000000,0.0940000000,0.1170000000,194.8860000000,38.4320000000,15473.2750000000,15470.6350000000,0.0020000000,46873.6830000000,19986910,19986398,10532,10523,19437193,19437193,19437184,19437193,0,0,549717,549205,0.5916658044,0.5916658044
4,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Guillermo_Ortiz/Guillermo_Ortiz_0002.jpg,False,False,0.8862314820289612,0.886231482,65.76405382156372,63.83643126487732,1.9276225566864014,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.00,1.73,7%,1:03.42,0,0,0,0,157760,0,0,64456,58725,201,0,0,0,0,0,0,4096,0,0,168.1020000000,199.2990000000,197.2390000000,6.7730000000,4.9480000000,4.8560000000,6.3930000000,4.8820000000,5.5060000000,8.0930000000,5.9190000000,15.3130000000,6.7610000000,4.7280000000,47.5830000000,46182.7540000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,62468.1170000000,0.0670000000,0.0800000000,262.7150000000,35.4380000000,15575.9830000000,15573.9940000000,0.0020000000,46892.1320000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.8862314820,0.8862314820
5,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Sergio_Garcia/Sergio_Garcia_0001.jpg,False,False,0.8855665475130081,0.8855665922,65.73749256134033,63.82396960258484,1.9135229587554932,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.84,1.88,7%,1:03.37,0,0,0,0,157716,0,0,64456,58518,477,0,0,0,0,0,0,4096,0,0,171.3300000000,200.3590000000,200.7670000000,6.7640000000,5.1550000000,4.9490000000,6.8420000000,5.1790000000,5.4640000000,8.3380000000,6.2320000000,15.0250000000,7.3690000000,4.9180000000,48.5020000000,44851.5130000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,62329.3350000000,0.0590000000,0.0800000000,279.2640000000,99.7130000000,16751.1000000000,16747.1450000000,0.0010000000,45578.2320000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.8855665922,0.8855665922
6,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ahmed_Ghazi/Ahmed_Ghazi_0001.jpg,False,False,0.7595297694206238,0.7595297694,63.81291460990906,61.89383053779602,1.919084072113037,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.92,1.88,7%,1:01.36,0,0,0,0,157944,0,0,64462,58710,351,0,0,0,0,0,0,4096,0,0,173.7890000000,207.0860000000,207.5560000000,6.8070000000,5.3240000000,5.7190000000,6.8670000000,4.9140000000,5.0870000000,8.3190000000,6.4010000000,15.4690000000,7.7110000000,4.8940000000,48.7210000000,43672.6510000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,60431.7090000000,0.0620000000,0.0760000000,255.1140000000,30.2630000000,16020.3220000000,16018.3210000000,0.0020000000,44411.3850000000,19986910,19986398,10532,10523,19437193,19437193,19437193,19437193,0,0,549717,549205,0.7595297694,0.7595297694
7,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Eva_Herzigova/Eva_Herzigova_0001.jpg,False,False,0.937895517796278,0.9378955364,75.97748899459839,74.0618679523468,1.915621042251587,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.95,1.64,6%,1:13.65,0,0,0,0,158068,0,0,64457,58445,179,0,0,0,0,0,0,4096,0,0,164.8590000000,196.1390000000,195.8760000000,7.3040000000,4.8800000000,4.8300000000,5.8680000000,4.7290000000,4.6120000000,7.1570000000,5.5610000000,13.7320000000,6.7760000000,4.7960000000,46.6780000000,55218.9759999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,72755.7210000000,0.0630000000,0.0800000000,211.2570000000,42.5210000000,16840.4990000000,16838.1460000000,0.0010000000,55915.2210000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.9378955364,0.9378955364
